OrderID,CustomerID,ProductID,OrderDate,Quantity,Discount,PaymentMethod,FirstName,LastName,Gender,Age,City,Province,SignupDate,ProductName,Category,UnitCost,UnitPrice,Revenue,Cost,Profit,ProfitMargin
O03229,C0539,P073,2024-06-20,1,0.0,PayFast,Aiden,Smith,Female,40,Cape Town,Western Cape,2025-02-21,Data Science Book,Books,2680.14,4665.27,4665.27,2680.14,1985.1300000000006,42.55123497675377
O03230,C0269,P019,2024-11-23,2,0.0,Card,Sipho,Jacobs,Female,70,Johannesburg,Gauteng,2023-11-20,Blender,Home & Kitchen,3508.12,5190.89,10381.78,7016.24,3365.540000000001,32.41775495146305
O03231,C0602,P004,2025-09-13,1,0.1,Card,Themba,Molefe,Female,43,Centurion,Gauteng,2023-10-30,Laptop,Electronics,909.2,1149.43,1034.487,909.2,125.28700000000003,12.11102701145592
O03232,C0979,P018,2025-11-22,3,0.0,PayFast,Oliver,Naidoo,Female,47,Richards Bay,KwaZulu-Natal,2024-12-08,Air Fryer,Home & Kitchen,770.75,997.66,2992.98,2312.25,680.73,22.744221478259128
O03233,C0102,P043,2024-12-20,3,0.15,EFT,Layla,Khumalo,Female,22,Kimberley,Northern Cape,2023-12-22,Watch,Fashion,1832.74,2986.2,7614.809999999999,5498.22,2116.5899999999983,27.795703372769626
O03234,C0206,P077,2024-04-08,1,0.0,Card,Noah,Mthembu,Female,40,Mahikeng,North West,2025-06-07,Self Help Book,Books,3661.27,6734.23,6734.23,3661.27,3072.9599999999996,45.63194307292741
O03235,C0473,P061,2025-05-22,4,0.05,Card,Ethan,Molefe,Male,46,Emalahleni,Mpumalanga,2023-01-17,Dumbbell Set,Sports,240.52,317.71,1207.2979999999998,962.08,245.21799999999973,20.31130673619933
O03236,C0967,P011,2024-12-07,4,0.1,PayFast,Sofia,Mokoena,Female,26,East London,Eastern Cape,2023-04-02,Smartwatch,Electronics,2569.01,4702.06,16927.416,10276.04,6651.376,39.293510598428014
O03237,C0775,P034,2024-11-19,2,0.05,Card,Aisha,Khumalo,Male,47,Rustenburg,North West,2024-05-29,Jacket,Fashion,4075.55,6499.62,12349.277999999998,8151.1,4198.177999999998,33.99533154893751
O03238,C0902,P042,2026-07-09,1,0.0,Card,Mason,Khumalo,Female,38,Secunda,Mpumalanga,2024-07-13,Backpack,Fashion,1647.19,2732.86,2732.86,1647.19,1085.67,39.72651361577249
O03239,C0335,P070,2025-11-28,2,0.0,Card,James,Govender,Female,38,East London,Eastern Cape,2024-05-03,Business Book,Books,816.51,1045.11,2090.22,1633.02,457.1999999999998,21.8732956339524
O03240,C0996,P024,2025-10-13,1,0.05,PayFast,Thando,Jacobs,Male,24,Centurion,Gauteng,2024-01-27,Coffee Maker,Home & Kitchen,844.07,1304.29,1239.0755,844.07,395.00549999999987,31.879050146661758
O03241,C0096,P018,2025-06-14,1,0.0,Card,Oliver,Govender,Male,66,George,Western Cape,2023-08-18,Air Fryer,Home & Kitchen,770.75,997.66,997.66,770.75,226.90999999999997,22.744221478259124
O03242,C0053,P038,2025-06-26,1,0.05,EFT,Themba,Jacobs,Female,34,George,Western Cape,2023-07-28,T-Shirt,Fashion,3544.95,5580.03,5301.028499999999,3544.95,1756.0784999999996,33.12712806580836
O03243,C0857,P003,2025-10-01,1,0.1,Cash on Delivery,Zanele,Mokoena,Female,51,Johannesburg,Gauteng,2024-10-11,Laptop,Electronics,1026.4,1457.47,1311.723,1026.4,285.32299999999987,21.751772287289302
O03244,C0927,P054,2026-01-25,2,0.1,PayFast,Zanele,Patel,Male,29,Soweto,Gauteng,2023-12-16,Shampoo,Beauty,909.26,1529.23,2752.614,1818.52,934.094,33.93479797748613
O03245,C0090,P051,2026-01-29,3,0.05,Card,Aiden,Mthembu,Female,49,Stellenbosch,Western Cape,2024-05-14,Makeup Kit,Beauty,2856.25,4186.0,11930.099999999999,8568.75,3361.3499999999985,28.175371539215927
O03246,C0105,P071,2024-09-20,3,0.25,EFT,Layla,Govender,Female,47,Soweto,Gauteng,2024-09-22,Fiction Novel,Books,1417.65,2447.17,5506.1325,4252.950000000001,1253.182499999999,22.759759232092563
O03247,C0032,P019,2025-08-28,2,0.0,Cash on Delivery,Emma,Pillay,Male,64,George,Western Cape,2024-11-16,Blender,Home & Kitchen,3508.12,5190.89,10381.78,7016.24,3365.540000000001,32.41775495146305
O03248,C0100,P007,2025-06-11,1,0.15,Card,Zanele,Khumalo,Male,22,Soweto,Gauteng,2024-08-12,Monitor,Electronics,4279.68,6988.07,5939.8595,4279.68,1660.1794999999993,27.949810934080165
O03249,C0203,P063,2026-05-18,1,0.0,EFT,Oliver,Peters,Male,23,Mahikeng,North West,2023-03-10,Football,Sports,2089.75,3462.4,3462.4,2089.75,1372.65,39.64446626617376
O03250,C0968,P025,2025-12-10,5,0.0,PayFast,Layla,Mokoena,Male,63,Polokwane,Limpopo,2024-01-14,Vacuum Cleaner,Home & Kitchen,690.23,1181.14,5905.700000000001,3451.15,2454.5500000000006,41.56238887854108
O03251,C0647,P008,2025-09-24,1,0.05,Cash on Delivery,Emma,Peters,Female,28,Gqeberha,Eastern Cape,2024-06-01,Monitor,Electronics,3200.93,4231.59,4020.0105,3200.93,819.0805,20.375083597418467
O03252,C0779,P047,2024-07-05,4,0.0,PayFast,Nandi,Patel,Female,41,Centurion,Gauteng,2023-08-04,Hair Dryer,Beauty,3460.96,5671.39,22685.56,13843.84,8841.720000000001,38.97510134199905
O03253,C0777,P036,2025-11-20,1,0.0,Card,Leah,Peters,Female,29,George,Western Cape,2024-01-06,Jeans,Fashion,2233.52,3376.27,3376.27,2233.52,1142.75,33.846522938035164
O03254,C0522,P044,2024-07-08,2,0.1,Cash on Delivery,Leah,Mokoena,Male,38,Soweto,Gauteng,2025-04-26,Watch,Fashion,4316.77,5630.8,10135.44,8633.54,1501.8999999999996,14.818300932174623
O03255,C0803,P026,2025-03-30,1,0.05,Card,Sipho,Ndlovu,Male,62,Pretoria,Gauteng,2023-12-19,Vacuum Cleaner,Home & Kitchen,1021.82,1671.7,1588.115,1021.82,566.295,35.658311898067836
O03256,C0583,P030,2024-08-13,1,0.0,Card,Emma,Peters,Male,32,Emalahleni,Mpumalanga,2023-10-15,Microwave,Home & Kitchen,2034.18,3636.93,3636.93,2034.18,1602.7499999999998,44.06876129042901
O03257,C0318,P074,2026-01-22,5,0.0,PayFast,Liam,Nkosi,Female,61,Paarl,Western Cape,2025-04-15,Data Science Book,Books,523.17,810.02,4050.1,2615.85,1434.25,35.41270585911459
O03258,C0548,P030,2024-11-03,1,0.0,Card,Thando,Naidoo,Female,32,East London,Eastern Cape,2024-10-26,Microwave,Home & Kitchen,2034.18,3636.93,3636.93,2034.18,1602.7499999999998,44.06876129042901
O03259,C0520,P057,2025-05-23,1,0.1,EFT,Nandi,Dlamini,Female,67,Centurion,Gauteng,2023-11-18,Running Shoes,Sports,1419.4,2228.97,2006.0729999999999,1419.4,586.6729999999998,29.24484801899033
O03260,C0825,P055,2026-06-02,3,0.05,PayFast,Mason,Patel,Male,26,Cape Town,Western Cape,2023-12-31,Electric Shaver,Beauty,2688.61,4149.98,11827.442999999997,8065.83,3761.6129999999976,31.804110152972186
O03261,C0984,P057,2024-11-01,3,0.0,EFT,Sipho,Patel,Female,21,Mthatha,Eastern Cape,2025-02-06,Running Shoes,Sports,1419.4,2228.97,6686.91,4258.200000000001,2428.709999999999,36.32036321709129
O03262,C0412,P045,2025-09-03,3,0.0,PayFast,Lucas,Khumalo,Female,53,Pretoria,Gauteng,2023-03-31,Skincare Set,Beauty,2429.09,4436.87,13310.61,7287.27,6023.34,45.25217101244796
O03263,C0764,P008,2025-06-18,1,0.1,Card,Themba,Dlamini,Female,58,Thohoyandou,Limpopo,2023-04-30,Monitor,Electronics,3200.93,4231.59,3808.431,3200.93,607.5010000000002,15.951477130608385
O03264,C0094,P011,2024-02-02,4,0.0,Card,Thando,Nkosi,Female,35,Pietermaritzburg,KwaZulu-Natal,2024-04-10,Smartwatch,Electronics,2569.01,4702.06,18808.24,10276.04,8532.2,45.36415953858521
O03265,C0777,P075,2026-03-31,2,0.0,EFT,Leah,Peters,Female,29,George,Western Cape,2024-01-06,Cookbook,Books,3606.33,4985.19,9970.38,7212.66,2757.7199999999993,27.65912633219596
O03266,C0375,P031,2024-04-26,1,0.0,PayFast,Amara,Naidoo,Female,33,Richards Bay,KwaZulu-Natal,2024-07-24,Sneakers,Fashion,712.4,1164.2,1164.2,712.4,451.80000000000007,38.80776498883354
O03267,C0040,P017,2025-08-06,1,0.05,EFT,Zanele,Mokoena,Female,34,Polokwane,Limpopo,2023-06-18,Air Fryer,Home & Kitchen,3475.97,5019.45,4768.4775,3475.97,1292.5075000000002,27.105244808222334
O03268,C0365,P075,2025-10-16,3,0.1,PayFast,Liam,Pillay,Male,22,Thohoyandou,Limpopo,2024-09-21,Cookbook,Books,3606.33,4985.19,13460.013,10818.99,2641.023000000001,19.621251480217744
O03269,C0596,P003,2025-12-07,1,0.1,PayFast,Themba,Khumalo,Female,40,Thohoyandou,Limpopo,2024-12-30,Laptop,Electronics,1026.4,1457.47,1311.723,1026.4,285.32299999999987,21.751772287289302
O03270,C0111,P017,2026-01-20,1,0.15,Card,Liam,Dlamini,Female,32,Richards Bay,KwaZulu-Natal,2024-04-03,Air Fryer,Home & Kitchen,3475.97,5019.45,4266.532499999999,3475.97,790.5624999999995,18.529391256248477
O03271,C0924,P053,2024-12-29,4,0.0,PayFast,James,Govender,Female,44,Cape Town,Western Cape,2025-01-25,Shampoo,Beauty,3322.19,4431.69,17726.76,13288.76,4437.999999999998,25.035595901337853
O03272,C0075,P060,2024-01-18,2,0.2,PayFast,Oliver,Mthembu,Female,23,Pietermaritzburg,KwaZulu-Natal,2024-11-05,Yoga Mat,Sports,299.44,515.84,825.344,598.88,226.46400000000006,27.43874069478909
O03273,C0930,P061,2026-02-13,2,0.1,Card,Nandi,Molefe,Male,51,Welkom,Free State,2025-03-13,Dumbbell Set,Sports,240.52,317.71,571.8779999999999,481.04,90.83799999999991,15.884157110432632
O03274,C0701,P034,2025-09-26,1,0.1,PayFast,Noah,Mokoena,Female,52,Stellenbosch,Western Cape,2023-05-07,Jacket,Fashion,4075.55,6499.62,5849.658,4075.55,1774.1080000000002,30.328405523878494
O03275,C0332,P024,2026-04-27,4,0.0,Card,Ethan,Smith,Male,33,George,Western Cape,2023-05-21,Coffee Maker,Home & Kitchen,844.07,1304.29,5217.16,3376.28,1840.8799999999997,35.28509763932867
O03276,C0394,P070,2026-04-18,1,0.15,Card,Nandi,Govender,Male,24,Kimberley,Northern Cape,2024-05-29,Business Book,Books,816.51,1045.11,888.3434999999998,816.51,71.83349999999984,8.086230157591052
O03277,C0736,P061,2026-05-01,2,0.0,PayFast,Mason,Smith,Male,29,Centurion,Gauteng,2025-04-26,Dumbbell Set,Sports,240.52,317.71,635.42,481.04,154.37999999999994,24.295741399389374
O03278,C0588,P009,2025-08-15,1,0.0,Card,Noah,Pillay,Male,47,Pretoria,Gauteng,2025-05-07,Tablet,Electronics,3861.16,5127.41,5127.41,3861.16,1266.25,24.695704068915887
O03279,C0654,P075,2025-03-26,3,0.0,Card,Layla,Govender,Female,63,Centurion,Gauteng,2023-12-06,Cookbook,Books,3606.33,4985.19,14955.57,10818.99,4136.58,27.659126332195967
O03280,C0393,P069,2026-03-30,1,0.0,EFT,Amara,Patel,Female,52,Cape Town,Western Cape,2023-01-18,Business Book,Books,3170.77,4211.81,4211.81,3170.77,1041.0400000000004,24.717164354517422
O03281,C0484,P019,2025-07-17,4,0.05,EFT,James,Dlamini,Male,26,Paarl,Western Cape,2025-05-30,Blender,Home & Kitchen,3508.12,5190.89,19725.382,14032.48,5692.902000000002,28.86079468575058
O03282,C0990,P058,2024-10-05,2,0.2,Cash on Delivery,Lucas,Govender,Male,39,Mbombela,Mpumalanga,2024-05-11,Running Shoes,Sports,3762.41,5717.3,9147.68,7524.82,1622.8600000000006,17.740673044968787
O03283,C0212,P013,2026-05-09,1,0.0,Card,Nandi,Ndlovu,Female,28,Mbombela,Mpumalanga,2024-01-21,Keyboard,Electronics,1177.34,1801.53,1801.53,1177.34,624.19,34.64777161634833
O03284,C0419,P068,2026-05-25,2,0.05,Card,Mason,Mthembu,Male,43,Paarl,Western Cape,2023-04-20,Sports Bag,Sports,4135.18,5282.61,10036.958999999999,8270.36,1766.5989999999983,17.600938690693052
O03285,C0291,P045,2025-07-30,5,0.05,PayFast,Oliver,Ndlovu,Female,61,Stellenbosch,Western Cape,2023-11-21,Skincare Set,Beauty,2429.09,4436.87,21075.132499999996,12145.45,8929.682499999995,42.37070632889258
O03286,C0766,P007,2024-05-07,2,0.15,PayFast,Themba,Pillay,Female,23,Rustenburg,North West,2024-12-18,Monitor,Electronics,4279.68,6988.07,11879.719,8559.36,3320.3589999999986,27.949810934080165
O03287,C0766,P059,2025-05-19,3,0.15,EFT,Themba,Pillay,Female,23,Rustenburg,North West,2024-12-18,Yoga Mat,Sports,4481.46,5701.43,14538.6465,13444.380000000001,1094.2664999999997,7.5266050385089125
O03288,C0291,P005,2026-04-07,3,0.2,EFT,Oliver,Ndlovu,Female,61,Stellenbosch,Western Cape,2023-11-21,Headphones,Electronics,459.14,832.47,1997.9279999999999,1377.42,620.5079999999998,31.057575648371703
O03289,C0079,P046,2026-06-06,1,0.25,EFT,Ethan,Govender,Female,32,Johannesburg,Gauteng,2025-02-07,Skincare Set,Beauty,408.03,622.57,466.9275,408.03,58.897500000000036,12.613842620106983
O03290,C0011,P046,2024-10-31,1,0.0,PayFast,Themba,Patel,Male,56,Pietermaritzburg,KwaZulu-Natal,2024-11-17,Skincare Set,Beauty,408.03,622.57,622.57,408.03,214.54000000000008,34.46038196508024
O03291,C0432,P015,2024-04-23,2,0.0,Card,Themba,Pillay,Male,46,Durban,KwaZulu-Natal,2023-04-11,Mouse,Electronics,4155.99,5884.18,11768.36,8311.98,3456.380000000001,29.370107644565607
O03292,C0412,P064,2026-05-22,4,0.1,Card,Lucas,Khumalo,Female,53,Pretoria,Gauteng,2023-03-31,Football,Sports,3940.44,5277.72,18999.792,15761.76,3238.032000000001,17.042460254301737
O03293,C0989,P072,2025-05-20,2,0.0,Card,Aisha,Govender,Male,34,Secunda,Mpumalanga,2024-04-02,Fiction Novel,Books,2080.02,2813.05,5626.1,4160.04,1466.0600000000004,26.0581930644674
O03294,C0465,P038,2025-10-01,1,0.0,Card,Thando,Peters,Male,66,Polokwane,Limpopo,2023-05-30,T-Shirt,Fashion,3544.95,5580.03,5580.03,3544.95,2035.08,36.47077166251794
O03295,C0256,P042,2026-07-14,2,0.0,PayFast,Emma,Patel,Male,66,Johannesburg,Gauteng,2023-10-21,Backpack,Fashion,1647.19,2732.86,5465.72,3294.38,2171.34,39.72651361577249
O03296,C0896,P049,2024-04-22,3,0.0,Card,Noah,Smith,Female,64,Welkom,Free State,2024-02-19,Perfume,Beauty,1759.53,2401.06,7203.18,5278.59,1924.5900000000001,26.718615944624457
O03297,C0486,P001,2025-12-22,2,0.15,Card,Oliver,Pillay,Female,67,Mbombela,Mpumalanga,2023-10-11,Smartphone,Electronics,103.23,135.09,229.653,206.46,23.192999999999984,10.099149586550137
O03298,C0587,P038,2024-05-04,1,0.05,PayFast,Amara,Molefe,Male,29,Richards Bay,KwaZulu-Natal,2023-05-19,T-Shirt,Fashion,3544.95,5580.03,5301.028499999999,3544.95,1756.0784999999996,33.12712806580836
O03299,C0093,P003,2025-05-07,1,0.15,EFT,Mia,Naidoo,Male,34,Gqeberha,Eastern Cape,2025-06-06,Laptop,Electronics,1026.4,1457.47,1238.8495,1026.4,212.44949999999994,17.14893536301221
O03300,C0387,P077,2026-04-07,2,0.0,Card,Emma,Ndlovu,Male,64,Emalahleni,Mpumalanga,2025-01-10,Self Help Book,Books,3661.27,6734.23,13468.46,7322.54,6145.919999999999,45.63194307292741
O03301,C0944,P003,2025-07-01,3,0.0,Card,Ethan,Mthembu,Male,28,Richards Bay,KwaZulu-Natal,2024-11-18,Laptop,Electronics,1026.4,1457.47,4372.41,3079.2000000000003,1293.2099999999996,29.576595058560372
O03302,C0575,P049,2026-07-30,3,0.1,Card,Zanele,Jacobs,Female,53,Johannesburg,Gauteng,2023-03-31,Perfume,Beauty,1759.53,2401.06,6482.862,5278.59,1204.272,18.576239938471616
O03303,C0345,P041,2025-10-15,1,0.1,EFT,Sipho,Smith,Male,34,Soweto,Gauteng,2023-12-04,Backpack,Fashion,2574.24,4662.01,4195.809,2574.24,1621.5690000000004,38.64735024878397
O03304,C0612,P024,2025-03-13,1,0.1,Card,Thando,Peters,Male,67,Welkom,Free State,2023-05-27,Coffee Maker,Home & Kitchen,844.07,1304.29,1173.861,844.07,329.79100000000005,28.09455293258742
O03305,C0910,P077,2024-11-20,2,0.05,Card,Liam,Smith,Female,33,Richards Bay,KwaZulu-Natal,2024-07-10,Self Help Book,Books,3661.27,6734.23,12795.036999999998,7322.54,5472.4969999999985,42.770466392555164
O03306,C0274,P058,2025-04-12,4,0.05,Cash on Delivery,Sipho,Nkosi,Male,23,Pietermaritzburg,KwaZulu-Natal,2024-07-12,Running Shoes,Sports,3762.41,5717.3,21725.739999999998,15049.64,6676.0999999999985,30.728987827342124
O03307,C0497,P021,2025-05-04,4,0.05,Card,Lucas,Dlamini,Male,63,Mthatha,Eastern Cape,2025-01-28,Toaster,Home & Kitchen,4302.45,6061.29,23032.902,17209.8,5823.101999999999,25.281668805780527
O03308,C0957,P011,2024-04-26,3,0.0,Card,Sofia,Khumalo,Male,57,Richards Bay,KwaZulu-Natal,2024-02-15,Smartwatch,Electronics,2569.01,4702.06,14106.18,7707.030000000001,6399.15,45.36415953858521
O03309,C0160,P078,2025-05-01,1,0.1,EFT,Lucas,Patel,Female,19,Gqeberha,Eastern Cape,2024-03-30,Self Help Book,Books,3068.87,4433.11,3989.799,3068.87,920.9290000000001,23.082090100278236
O03310,C0714,P021,2025-07-28,1,0.0,Card,Sofia,Pillay,Male,53,Paarl,Western Cape,2025-02-26,Toaster,Home & Kitchen,4302.45,6061.29,6061.29,4302.45,1758.8400000000001,29.017585365491506
O03311,C0601,P053,2026-02-12,1,0.0,Card,Thando,Williams,Male,64,Tzaneen,Limpopo,2024-02-18,Shampoo,Beauty,3322.19,4431.69,4431.69,3322.19,1109.4999999999995,25.035595901337853
O03312,C0666,P075,2025-12-28,1,0.05,EFT,James,Pillay,Male,57,Secunda,Mpumalanga,2024-10-09,Cookbook,Books,3606.33,4985.19,4735.9304999999995,3606.33,1129.6004999999996,23.851711928627324
O03313,C0347,P020,2026-02-03,2,0.0,EFT,Amara,Molefe,Female,62,Richards Bay,KwaZulu-Natal,2024-12-03,Blender,Home & Kitchen,1530.31,1968.03,3936.06,3060.62,875.44,22.241530870972497
O03314,C0318,P038,2024-01-16,2,0.2,Card,Liam,Nkosi,Female,61,Paarl,Western Cape,2025-04-15,T-Shirt,Fashion,3544.95,5580.03,8928.048,7089.9,1838.148000000001,20.588464578147438
O03315,C0671,P049,2024-11-17,1,0.1,EFT,Lucas,Mthembu,Female,27,Soweto,Gauteng,2025-02-07,Perfume,Beauty,1759.53,2401.06,2160.954,1759.53,401.4240000000002,18.576239938471627
O03316,C0214,P004,2026-01-01,2,0.05,Card,Oliver,Mthembu,Female,60,Johannesburg,Gauteng,2024-11-21,Laptop,Electronics,909.2,1149.43,2183.917,1818.4,365.5169999999998,16.7367624319056
O03317,C0421,P027,2025-08-14,2,0.0,EFT,Mason,Mthembu,Female,56,Tzaneen,Limpopo,2024-08-31,Cookware Set,Home & Kitchen,4111.11,6903.54,13807.08,8222.22,5584.860000000001,40.449247777227335
O03318,C0178,P006,2024-01-10,1,0.05,PayFast,Themba,Smith,Female,70,Soweto,Gauteng,2024-11-19,Headphones,Electronics,2971.89,5204.6,4944.37,2971.89,1972.48,39.89345457560822
O03319,C0008,P029,2026-04-07,2,0.0,PayFast,Layla,Mthembu,Female,54,Centurion,Gauteng,2023-03-22,Microwave,Home & Kitchen,2592.48,3630.4,7260.8,5184.96,2075.84,28.58968708682239
O03320,C0968,P011,2026-03-18,1,0.0,PayFast,Layla,Mokoena,Male,63,Polokwane,Limpopo,2024-01-14,Smartwatch,Electronics,2569.01,4702.06,4702.06,2569.01,2133.05,45.36415953858521
O03321,C0435,P023,2025-10-07,3,0.05,Card,Aisha,Mthembu,Female,47,Tzaneen,Limpopo,2023-05-26,Coffee Maker,Home & Kitchen,4182.21,6759.21,19263.7485,12546.630000000001,6717.1185000000005,34.8692182105679
O03322,C0968,P015,2024-04-22,2,0.05,PayFast,Layla,Mokoena,Male,63,Polokwane,Limpopo,2024-01-14,Mouse,Electronics,4155.99,5884.18,11179.942000000001,8311.98,2867.9620000000014,25.652744889016425
O03323,C0133,P070,2026-03-14,1,0.05,Card,Thando,Smith,Female,19,Johannesburg,Gauteng,2024-03-18,Business Book,Books,816.51,1045.11,992.8544999999998,816.51,176.3444999999998,17.761363825213046
O03324,C0572,P002,2025-11-03,1,0.05,EFT,Noah,Jacobs,Male,25,Centurion,Gauteng,2025-05-24,Smartphone,Electronics,512.39,777.59,738.7105,512.39,226.32050000000004,30.63723881006159
O03325,C0191,P034,2026-03-24,2,0.0,Card,Layla,Mthembu,Male,25,Polokwane,Limpopo,2023-05-14,Jacket,Fashion,4075.55,6499.62,12999.24,8151.1,4848.139999999999,37.295564971490634
O03326,C0791,P040,2026-03-04,3,0.15,EFT,Thando,Nkosi,Female,63,Soweto,Gauteng,2023-08-22,Dress,Fashion,3690.0,5679.79,14483.464499999998,11070.0,3413.464499999998,23.568010954837487
O03327,C0785,P006,2026-04-06,3,0.0,PayFast,Themba,Ndlovu,Male,46,Gqeberha,Eastern Cape,2023-08-09,Headphones,Electronics,2971.89,5204.6,15613.800000000001,8915.67,6698.130000000001,42.89878184682781
O03328,C0105,P064,2025-09-12,1,0.05,Card,Layla,Govender,Female,47,Soweto,Gauteng,2024-09-22,Football,Sports,3940.44,5277.72,5013.834,3940.44,1073.3939999999998,21.408646556706902
O03329,C0911,P041,2024-08-09,2,0.1,PayFast,Nandi,Ndlovu,Male,56,Centurion,Gauteng,2024-04-09,Backpack,Fashion,2574.24,4662.01,8391.618,5148.48,3243.138000000001,38.64735024878397
O03330,C0184,P052,2026-01-07,1,0.15,Cash on Delivery,Nandi,Mthembu,Male,62,East London,Eastern Cape,2024-09-22,Makeup Kit,Beauty,427.64,696.91,592.3734999999999,427.64,164.73349999999994,27.809059655774604
O03331,C0599,P016,2025-12-01,2,0.1,Card,Thando,Mthembu,Female,35,East London,Eastern Cape,2023-03-07,Mouse,Electronics,1950.08,3494.61,6290.298000000001,3900.16,2390.138000000001,37.99721412244699
O03332,C0988,P024,2026-02-26,1,0.0,PayFast,Ethan,Smith,Male,55,Polokwane,Limpopo,2025-01-29,Coffee Maker,Home & Kitchen,844.07,1304.29,1304.29,844.07,460.2199999999999,35.28509763932867
O03333,C0888,P019,2024-09-18,1,0.0,Card,Nandi,Mthembu,Female,65,Soweto,Gauteng,2024-02-28,Blender,Home & Kitchen,3508.12,5190.89,5190.89,3508.12,1682.7700000000004,32.41775495146305
O03334,C0954,P009,2024-10-20,1,0.0,Card,Emma,Mokoena,Male,48,Thohoyandou,Limpopo,2024-04-09,Tablet,Electronics,3861.16,5127.41,5127.41,3861.16,1266.25,24.695704068915887
O03335,C0341,P028,2026-05-30,3,0.0,Cash on Delivery,Themba,Patel,Male,18,Centurion,Gauteng,2024-10-25,Cookware Set,Home & Kitchen,509.63,659.33,1977.9900000000002,1528.8899999999999,449.10000000000036,22.704867062017517
O03336,C0101,P066,2026-03-03,4,0.05,PayFast,Sipho,Peters,Male,68,Stellenbosch,Western Cape,2023-04-15,Fitness Tracker,Sports,214.11,285.83,1086.154,856.44,229.71399999999994,21.149302953356518
O03337,C0178,P015,2026-06-09,1,0.15,Card,Themba,Smith,Female,70,Soweto,Gauteng,2024-11-19,Mouse,Electronics,4155.99,5884.18,5001.553,4155.99,845.5630000000001,16.906008993606587
O03338,C0496,P053,2026-03-08,2,0.05,EFT,Mia,Smith,Male,37,Centurion,Gauteng,2023-04-29,Shampoo,Beauty,3322.19,4431.69,8420.211,6644.38,1775.8309999999992,21.09010094877669
O03339,C0796,P074,2025-11-14,2,0.0,Card,Oliver,Dlamini,Female,57,Secunda,Mpumalanga,2025-02-22,Data Science Book,Books,523.17,810.02,1620.04,1046.34,573.7,35.412705859114595
O03340,C0139,P026,2025-12-26,1,0.05,Card,Ethan,Govender,Female,50,Soweto,Gauteng,2023-11-28,Vacuum Cleaner,Home & Kitchen,1021.82,1671.7,1588.115,1021.82,566.295,35.658311898067836
O03341,C0637,P056,2026-05-29,1,0.0,EFT,Mia,Smith,Female,64,East London,Eastern Cape,2024-01-02,Electric Shaver,Beauty,330.32,520.03,520.03,330.32,189.70999999999998,36.480587658404325
O03342,C0328,P022,2025-10-31,2,0.0,Card,Emma,Nkosi,Female,40,Pretoria,Gauteng,2024-12-07,Toaster,Home & Kitchen,2010.56,3106.38,6212.76,4021.12,2191.6400000000003,35.276431086988715
O03343,C0341,P026,2025-12-10,2,0.05,Card,Themba,Patel,Male,18,Centurion,Gauteng,2024-10-25,Vacuum Cleaner,Home & Kitchen,1021.82,1671.7,3176.23,2043.64,1132.59,35.658311898067836
O03344,C0640,P051,2024-08-31,1,0.0,Card,Mason,Patel,Male,28,Bloemfontein,Free State,2023-04-26,Makeup Kit,Beauty,2856.25,4186.0,4186.0,2856.25,1329.75,31.766602962255135
O03345,C0465,P006,2025-08-06,1,0.0,Card,Thando,Peters,Male,66,Polokwane,Limpopo,2023-05-30,Headphones,Electronics,2971.89,5204.6,5204.6,2971.89,2232.7100000000005,42.89878184682781
O03346,C0815,P068,2026-02-08,3,0.05,Card,Layla,Ndlovu,Male,30,Centurion,Gauteng,2023-03-15,Sports Bag,Sports,4135.18,5282.61,15055.438499999998,12405.54,2649.8984999999975,17.600938690693052
O03347,C0145,P046,2025-01-18,2,0.0,Card,Mason,Ndlovu,Female,50,Durban,KwaZulu-Natal,2024-10-25,Skincare Set,Beauty,408.03,622.57,1245.14,816.06,429.08000000000015,34.46038196508024
O03348,C0791,P022,2024-10-29,2,0.05,EFT,Thando,Nkosi,Female,63,Soweto,Gauteng,2023-08-22,Toaster,Home & Kitchen,2010.56,3106.38,5902.122,4021.12,1881.0020000000004,31.869927459988123
O03349,C0063,P008,2025-03-06,2,0.05,Card,Sipho,Peters,Male,32,Centurion,Gauteng,2023-12-25,Monitor,Electronics,3200.93,4231.59,8040.021,6401.86,1638.161,20.375083597418467
O03350,C0184,P059,2024-12-15,3,0.2,PayFast,Nandi,Mthembu,Male,62,East London,Eastern Cape,2024-09-22,Yoga Mat,Sports,4481.46,5701.43,13683.432,13444.380000000001,239.05199999999968,1.7470178534157197
O03351,C0634,P023,2024-11-14,3,0.25,Card,Mia,Mokoena,Male,70,Soweto,Gauteng,2023-09-28,Coffee Maker,Home & Kitchen,4182.21,6759.21,15208.2225,12546.630000000001,2661.592499999999,17.501009733385995
O03352,C0855,P065,2025-06-23,2,0.05,Cash on Delivery,Sipho,Mokoena,Female,23,Cape Town,Western Cape,2024-09-01,Fitness Tracker,Sports,2628.09,4743.41,9012.479,5256.18,3756.298999999999,41.6788654930569
O03353,C0252,P027,2026-06-09,1,0.05,PayFast,Mia,Molefe,Male,45,Pretoria,Gauteng,2023-10-07,Cookware Set,Home & Kitchen,4111.11,6903.54,6558.362999999999,4111.11,2447.2529999999997,37.3149976602393
O03354,C0330,P011,2025-09-03,2,0.1,PayFast,Noah,Mthembu,Male,40,Polokwane,Limpopo,2023-10-25,Smartwatch,Electronics,2569.01,4702.06,8463.708,5138.02,3325.688,39.293510598428014
