CustomerID,FirstName,LastName,Gender,Age,City,Province,SignupDate
C0725,Amara,Molefe,Male,46,Secunda,Mpumalanga,2023-01-07
C0726,Themba,Pillay,Male,29,Johannesburg,Gauteng,2024-06-10
C0727,Aiden,Khumalo,Female,64,Johannesburg,Gauteng,2024-11-07
C0728,James,Smith,Male,59,Centurion,Gauteng,2024-05-05
C0729,Noah,Naidoo,Male,26,Polokwane,Limpopo,2023-09-07
C0730,Mason,Mokoena,Male,34,Cape Town,Western Cape,2024-08-09
C0731,Sofia,Williams,Male,64,Mahikeng,North West,2024-09-05
C0732,James,Ndlovu,Female,48,East London,Eastern Cape,2023-03-29
C0733,Mason,Govender,Male,57,Centurion,Gauteng,2024-09-07
C0734,Thando,Molefe,Female,56,East London,Eastern Cape,2023-06-21
C0735,Zanele,Naidoo,Male,19,Stellenbosch,Western Cape,2024-01-23
C0736,Mason,Smith,Male,29,Centurion,Gauteng,2025-04-26
C0737,Layla,Jacobs,Male,23,Durban,KwaZulu-Natal,2025-06-17
C0738,Layla,Peters,Male,67,Stellenbosch,Western Cape,2024-09-09
C0739,Nandi,Nkosi,Male,62,East London,Eastern Cape,2024-06-18
C0740,Emma,Govender,Female,40,Stellenbosch,Western Cape,2025-04-01
C0741,Mason,Mthembu,Female,67,Cape Town,Western Cape,2024-03-11
C0742,Leah,Molefe,Female,34,Johannesburg,Gauteng,2023-10-18
C0743,Amara,Dlamini,Male,42,Johannesburg,Gauteng,2024-08-14
C0744,Thando,Khumalo,Female,24,Mthatha,Eastern Cape,2025-04-03
C0745,Layla,Khumalo,Female,57,Soweto,Gauteng,2023-09-25
C0746,James,Khumalo,Female,29,Centurion,Gauteng,2025-02-12
C0747,Sipho,Smith,Female,67,Richards Bay,KwaZulu-Natal,2023-09-17
C0748,Ethan,Patel,Male,46,Mthatha,Eastern Cape,2023-05-22
C0749,James,Jacobs,Female,68,Mbombela,Mpumalanga,2023-04-13
C0750,Zanele,Williams,Male,69,Durban,KwaZulu-Natal,2023-06-14
C0751,Leah,Khumalo,Male,22,Pretoria,Gauteng,2024-04-27
C0752,Leah,Mokoena,Female,43,Soweto,Gauteng,2023-03-23
C0753,Leah,Mokoena,Male,58,George,Western Cape,2024-12-29
C0754,Amara,Mthembu,Male,20,Cape Town,Western Cape,2023-07-26
C0755,Aiden,Smith,Male,61,Secunda,Mpumalanga,2024-06-12
C0756,Liam,Naidoo,Male,35,Pretoria,Gauteng,2024-11-01
C0757,Zanele,Khumalo,Male,51,Emalahleni,Mpumalanga,2024-11-16
C0758,Layla,Mthembu,Female,40,Johannesburg,Gauteng,2023-04-03
C0759,Leah,Pillay,Female,43,Mahikeng,North West,2023-08-20
C0760,Nandi,Jacobs,Male,53,George,Western Cape,2023-06-29
C0761,Ethan,Govender,Female,52,Soweto,Gauteng,2023-12-15
C0762,Mia,Khumalo,Female,67,Tzaneen,Limpopo,2023-09-14
C0763,Mia,Williams,Female,55,Soweto,Gauteng,2025-03-05
C0764,Themba,Dlamini,Female,58,Thohoyandou,Limpopo,2023-04-30
C0765,Aiden,Govender,Female,44,Mbombela,Mpumalanga,2024-11-24
C0766,Themba,Pillay,Female,23,Rustenburg,North West,2024-12-18
C0767,Layla,Molefe,Male,48,Umhlanga,KwaZulu-Natal,2023-03-19
C0768,Themba,Naidoo,Male,49,Pietermaritzburg,KwaZulu-Natal,2024-08-10
C0769,Aiden,Peters,Female,31,Mbombela,Mpumalanga,2025-01-23
C0770,Leah,Nkosi,Male,67,Pretoria,Gauteng,2025-05-06
C0771,Emma,Smith,Male,66,Johannesburg,Gauteng,2024-11-23
C0772,Emma,Nkosi,Female,49,Polokwane,Limpopo,2025-05-18
C0773,Lucas,Govender,Female,43,Welkom,Free State,2024-05-17
C0774,Amara,Govender,Female,48,Pretoria,Gauteng,2023-02-25
C0775,Aisha,Khumalo,Male,47,Rustenburg,North West,2024-05-29
C0776,Liam,Mokoena,Male,42,Upington,Northern Cape,2023-11-20
C0777,Leah,Peters,Female,29,George,Western Cape,2024-01-06
C0778,Emma,Smith,Female,41,Stellenbosch,Western Cape,2023-10-03
C0779,Nandi,Patel,Female,41,Centurion,Gauteng,2023-08-04
C0780,Lucas,Smith,Male,54,Thohoyandou,Limpopo,2024-04-06
C0781,Themba,Govender,Male,53,Gqeberha,Eastern Cape,2025-01-08
C0782,Mason,Govender,Male,48,Richards Bay,KwaZulu-Natal,2023-07-20
C0783,Emma,Naidoo,Female,68,Polokwane,Limpopo,2024-03-07
C0784,Sofia,Mokoena,Female,24,George,Western Cape,2024-07-29
C0785,Themba,Ndlovu,Male,46,Gqeberha,Eastern Cape,2023-08-09
C0786,Aisha,Jacobs,Female,40,Emalahleni,Mpumalanga,2024-01-05
C0787,Leah,Pillay,Male,67,Johannesburg,Gauteng,2023-12-26
C0788,Amara,Ndlovu,Female,23,Soweto,Gauteng,2024-11-20
C0789,Mason,Peters,Male,58,Umhlanga,KwaZulu-Natal,2024-04-19
C0790,Leah,Smith,Female,22,Thohoyandou,Limpopo,2024-03-07
C0791,Thando,Nkosi,Female,63,Soweto,Gauteng,2023-08-22
C0792,Mia,Govender,Female,65,Centurion,Gauteng,2023-10-05
C0793,Lucas,Naidoo,Male,26,Paarl,Western Cape,2024-02-28
C0794,Oliver,Pillay,Male,43,Mthatha,Eastern Cape,2023-09-15
C0795,Emma,Jacobs,Male,19,Johannesburg,Gauteng,2025-06-18
C0796,Oliver,Dlamini,Female,57,Secunda,Mpumalanga,2025-02-22
C0797,Aiden,Pillay,Female,46,Centurion,Gauteng,2023-11-13
C0798,Lucas,Mokoena,Male,60,Stellenbosch,Western Cape,2024-06-23
C0799,Emma,Ndlovu,Female,53,Umhlanga,KwaZulu-Natal,2025-06-03
C0800,Leah,Ndlovu,Female,51,Pietermaritzburg,KwaZulu-Natal,2024-08-28
C0801,Aisha,Ndlovu,Male,69,Mthatha,Eastern Cape,2023-11-14
C0802,Nandi,Mthembu,Male,37,Soweto,Gauteng,2024-01-10
C0803,Sipho,Ndlovu,Male,62,Pretoria,Gauteng,2023-12-19
C0804,Liam,Govender,Female,69,Mahikeng,North West,2023-11-03
C0805,Liam,Jacobs,Female,30,Pretoria,Gauteng,2025-03-26
C0806,Aiden,Naidoo,Female,42,Richards Bay,KwaZulu-Natal,2024-02-09
C0807,Aiden,Jacobs,Female,36,Johannesburg,Gauteng,2024-03-08
C0808,Themba,Khumalo,Male,22,Mthatha,Eastern Cape,2025-04-08
C0809,Mia,Smith,Female,35,Soweto,Gauteng,2023-04-24
C0810,Thando,Mokoena,Male,21,East London,Eastern Cape,2023-07-12
C0811,Ethan,Mthembu,Female,26,Rustenburg,North West,2023-07-10
C0812,Aiden,Dlamini,Male,18,Mthatha,Eastern Cape,2023-01-09
C0813,Sipho,Govender,Female,41,George,Western Cape,2024-03-06
C0814,Oliver,Peters,Male,21,Durban,KwaZulu-Natal,2023-12-05
C0815,Layla,Ndlovu,Male,30,Centurion,Gauteng,2023-03-15
C0816,Zanele,Peters,Male,25,Welkom,Free State,2025-04-16
C0817,Mia,Pillay,Male,30,Kimberley,Northern Cape,2024-01-30
C0818,James,Ndlovu,Female,61,Durban,KwaZulu-Natal,2024-06-17
C0819,Noah,Patel,Male,34,Mahikeng,North West,2023-06-12
C0820,Aisha,Molefe,Male,60,George,Western Cape,2023-07-23
C0821,Nandi,Nkosi,Male,28,Johannesburg,Gauteng,2023-08-30
C0822,Zanele,Govender,Male,18,Secunda,Mpumalanga,2023-05-03
C0823,Leah,Naidoo,Female,67,Mahikeng,North West,2024-12-05
C0824,Oliver,Williams,Female,66,Pretoria,Gauteng,2024-05-26
C0825,Mason,Patel,Male,26,Cape Town,Western Cape,2023-12-31
C0826,Aisha,Govender,Female,64,George,Western Cape,2024-07-25
C0827,Mason,Mthembu,Male,49,Centurion,Gauteng,2024-01-02
C0828,Layla,Patel,Female,30,Mthatha,Eastern Cape,2023-10-29
C0829,Mia,Mthembu,Male,22,George,Western Cape,2023-11-28
C0830,Themba,Jacobs,Female,47,Paarl,Western Cape,2023-10-30
C0831,Lucas,Molefe,Male,57,Centurion,Gauteng,2025-01-21
C0832,Thando,Patel,Male,60,Tzaneen,Limpopo,2023-09-02
C0833,Amara,Williams,Female,67,Mahikeng,North West,2023-07-14
C0834,Nandi,Williams,Female,25,George,Western Cape,2023-11-27
C0835,Mason,Naidoo,Male,30,Johannesburg,Gauteng,2023-02-14
C0836,Noah,Smith,Female,60,Pretoria,Gauteng,2023-04-12
C0837,Aisha,Pillay,Male,18,George,Western Cape,2023-02-20
C0838,Emma,Molefe,Male,47,Rustenburg,North West,2024-11-02
C0839,Layla,Patel,Female,70,Polokwane,Limpopo,2024-01-05
C0840,Leah,Mthembu,Male,64,Durban,KwaZulu-Natal,2025-04-23
C0841,James,Jacobs,Male,24,Soweto,Gauteng,2023-03-21
C0842,James,Pillay,Male,54,Mthatha,Eastern Cape,2024-01-30
C0843,Layla,Khumalo,Male,67,Stellenbosch,Western Cape,2024-07-25
C0844,Mia,Patel,Female,24,East London,Eastern Cape,2024-11-21
C0845,Zanele,Jacobs,Female,60,Pretoria,Gauteng,2024-07-17
C0846,Thando,Jacobs,Female,41,Centurion,Gauteng,2023-12-27
C0847,Thando,Smith,Male,54,Richards Bay,KwaZulu-Natal,2025-04-25
C0848,Layla,Molefe,Female,41,Paarl,Western Cape,2025-02-23
C0849,Liam,Patel,Male,36,Mahikeng,North West,2024-02-11
C0850,Liam,Mthembu,Male,31,Stellenbosch,Western Cape,2023-11-06
C0851,Themba,Molefe,Male,24,Polokwane,Limpopo,2025-03-01
C0852,Mason,Mthembu,Female,55,Soweto,Gauteng,2023-06-09
C0853,Sipho,Dlamini,Female,54,Soweto,Gauteng,2025-04-10
C0854,Thando,Govender,Female,29,Bloemfontein,Free State,2025-01-10
C0855,Sipho,Mokoena,Female,23,Cape Town,Western Cape,2024-09-01
C0856,Nandi,Khumalo,Male,67,Emalahleni,Mpumalanga,2023-12-23
C0857,Zanele,Mokoena,Female,51,Johannesburg,Gauteng,2024-10-11
C0858,Amara,Patel,Male,27,Pretoria,Gauteng,2023-12-01
C0859,Leah,Smith,Male,32,Centurion,Gauteng,2024-04-01
C0860,Mason,Nkosi,Male,48,Richards Bay,KwaZulu-Natal,2023-06-01
C0861,Zanele,Mthembu,Male,43,Cape Town,Western Cape,2024-07-15
C0862,Mason,Ndlovu,Male,49,Stellenbosch,Western Cape,2025-02-19
C0863,Leah,Patel,Male,33,Pietermaritzburg,KwaZulu-Natal,2024-07-28
C0864,Sofia,Dlamini,Male,60,Centurion,Gauteng,2023-11-28
C0865,James,Nkosi,Female,56,Umhlanga,KwaZulu-Natal,2023-12-23
C0866,Aisha,Smith,Female,57,East London,Eastern Cape,2023-06-23
C0867,Aiden,Pillay,Female,27,Johannesburg,Gauteng,2025-04-17
C0868,Noah,Pillay,Male,70,Mbombela,Mpumalanga,2023-04-26
C0869,Ethan,Mthembu,Female,48,Soweto,Gauteng,2024-12-11
C0870,Layla,Pillay,Male,52,Pretoria,Gauteng,2025-01-27
C0871,Emma,Smith,Male,62,George,Western Cape,2024-07-15
C0872,Sofia,Molefe,Male,34,Gqeberha,Eastern Cape,2024-01-21
C0873,Leah,Mthembu,Male,47,Soweto,Gauteng,2023-07-25
C0874,Zanele,Williams,Female,60,Gqeberha,Eastern Cape,2023-03-10
C0875,Ethan,Mokoena,Female,59,Tzaneen,Limpopo,2024-01-04
C0876,Ethan,Molefe,Female,49,Richards Bay,KwaZulu-Natal,2024-06-04
C0877,Lucas,Pillay,Female,53,Tzaneen,Limpopo,2023-04-01
C0878,Aiden,Molefe,Female,39,Rustenburg,North West,2023-02-10
C0879,Aisha,Williams,Female,40,Stellenbosch,Western Cape,2023-01-19
C0880,Themba,Govender,Male,58,Stellenbosch,Western Cape,2024-05-28
C0881,Liam,Jacobs,Female,32,Centurion,Gauteng,2025-04-14
C0882,Mason,Dlamini,Female,51,Centurion,Gauteng,2024-11-03
C0883,Aiden,Smith,Male,45,Rustenburg,North West,2024-03-03
C0884,Layla,Naidoo,Male,59,Upington,Northern Cape,2024-04-04
C0885,Mason,Mthembu,Male,45,Pretoria,Gauteng,2025-06-02
C0886,Sofia,Molefe,Male,38,Kimberley,Northern Cape,2024-11-02
C0887,Thando,Peters,Male,64,Johannesburg,Gauteng,2023-07-08
C0888,Nandi,Mthembu,Female,65,Soweto,Gauteng,2024-02-28
C0889,James,Dlamini,Male,29,Mahikeng,North West,2023-06-05
C0890,Sofia,Smith,Male,56,Soweto,Gauteng,2024-09-12
C0891,Oliver,Patel,Female,26,Johannesburg,Gauteng,2024-01-03
C0892,Aisha,Naidoo,Female,49,Paarl,Western Cape,2024-12-30
C0893,Aiden,Mokoena,Female,66,Pietermaritzburg,KwaZulu-Natal,2023-07-17
C0894,Aiden,Patel,Male,66,Mahikeng,North West,2024-02-27
C0895,Leah,Ndlovu,Female,47,Pretoria,Gauteng,2024-03-25
C0896,Noah,Smith,Female,64,Welkom,Free State,2024-02-19
C0897,Ethan,Ndlovu,Female,70,Durban,KwaZulu-Natal,2024-06-17
C0898,Layla,Khumalo,Male,53,Bloemfontein,Free State,2024-06-15
C0899,Sipho,Ndlovu,Female,37,Durban,KwaZulu-Natal,2023-07-14
C0900,Lucas,Khumalo,Female,57,Emalahleni,Mpumalanga,2024-04-17
C0901,Mia,Dlamini,Male,29,Bloemfontein,Free State,2024-04-19
C0902,Mason,Khumalo,Female,38,Secunda,Mpumalanga,2024-07-13
C0903,Sofia,Molefe,Male,47,Pietermaritzburg,KwaZulu-Natal,2024-04-09
C0904,Lucas,Patel,Male,23,Soweto,Gauteng,2024-12-09
C0905,Aisha,Dlamini,Female,64,Centurion,Gauteng,2024-10-11
C0906,Lucas,Khumalo,Female,20,Secunda,Mpumalanga,2024-09-18
C0907,Mason,Naidoo,Male,29,Emalahleni,Mpumalanga,2024-08-02
C0908,Sipho,Mthembu,Female,36,Mbombela,Mpumalanga,2024-03-05
C0909,James,Mokoena,Female,18,Cape Town,Western Cape,2023-05-15
C0910,Liam,Smith,Female,33,Richards Bay,KwaZulu-Natal,2024-07-10
C0911,Nandi,Ndlovu,Male,56,Centurion,Gauteng,2024-04-09
C0912,Themba,Smith,Male,21,Stellenbosch,Western Cape,2024-07-14
C0913,Aisha,Mokoena,Male,20,Johannesburg,Gauteng,2024-10-30
C0914,Thando,Molefe,Male,21,Mthatha,Eastern Cape,2023-11-02
C0915,Sipho,Smith,Male,47,Pretoria,Gauteng,2023-06-15
C0916,Oliver,Govender,Female,38,Emalahleni,Mpumalanga,2023-02-06
C0917,Oliver,Govender,Female,53,Richards Bay,KwaZulu-Natal,2025-04-19
C0918,Ethan,Patel,Female,39,Centurion,Gauteng,2023-05-18
C0919,James,Smith,Male,24,Stellenbosch,Western Cape,2024-12-13
C0920,Leah,Molefe,Female,45,Cape Town,Western Cape,2024-05-10
C0921,Amara,Smith,Female,26,George,Western Cape,2023-09-23
C0922,Emma,Ndlovu,Male,57,Paarl,Western Cape,2024-06-16
C0923,Liam,Dlamini,Male,47,Soweto,Gauteng,2023-07-18
C0924,James,Govender,Female,44,Cape Town,Western Cape,2025-01-25
C0925,James,Mokoena,Male,62,Soweto,Gauteng,2024-07-27
C0926,Sipho,Jacobs,Female,67,Johannesburg,Gauteng,2023-11-12
C0927,Zanele,Patel,Male,29,Soweto,Gauteng,2023-12-16
C0928,Emma,Molefe,Female,69,Soweto,Gauteng,2024-11-19
C0929,Mason,Williams,Female,52,Pretoria,Gauteng,2024-05-08
C0930,Nandi,Molefe,Male,51,Welkom,Free State,2025-03-13
C0931,Layla,Mokoena,Male,54,Soweto,Gauteng,2024-07-22
C0932,Mason,Mthembu,Male,39,East London,Eastern Cape,2023-03-09
C0933,Leah,Khumalo,Male,56,Kimberley,Northern Cape,2024-08-07
C0934,Thando,Patel,Male,35,Soweto,Gauteng,2024-12-23
C0935,Aiden,Nkosi,Female,37,Richards Bay,KwaZulu-Natal,2025-06-17
C0936,Ethan,Nkosi,Male,67,Soweto,Gauteng,2023-06-29
C0937,Amara,Mokoena,Female,50,Johannesburg,Gauteng,2024-03-30
C0938,Amara,Mthembu,Female,27,Soweto,Gauteng,2024-05-10
C0939,Amara,Williams,Male,31,Mbombela,Mpumalanga,2025-04-21
C0940,Amara,Dlamini,Male,37,East London,Eastern Cape,2024-02-01
C0941,Mia,Molefe,Male,24,Rustenburg,North West,2023-12-08
C0942,Sofia,Govender,Female,58,George,Western Cape,2023-01-24
C0943,James,Mthembu,Female,52,Welkom,Free State,2023-07-25
C0944,Ethan,Mthembu,Male,28,Richards Bay,KwaZulu-Natal,2024-11-18
C0945,Layla,Jacobs,Male,31,Johannesburg,Gauteng,2024-09-29
C0946,Mason,Patel,Female,54,George,Western Cape,2023-10-05
C0947,Leah,Molefe,Female,52,Johannesburg,Gauteng,2023-11-15
C0948,Emma,Molefe,Male,24,Pietermaritzburg,KwaZulu-Natal,2023-01-30
C0949,Zanele,Naidoo,Female,57,Durban,KwaZulu-Natal,2024-03-12
C0950,James,Patel,Male,66,Umhlanga,KwaZulu-Natal,2025-04-17
C0951,Oliver,Peters,Female,24,Secunda,Mpumalanga,2023-05-15
C0952,Aiden,Pillay,Male,57,Richards Bay,KwaZulu-Natal,2024-04-26
C0953,Lucas,Patel,Female,68,Soweto,Gauteng,2024-02-06
C0954,Emma,Mokoena,Male,48,Thohoyandou,Limpopo,2024-04-09
C0955,Lucas,Mthembu,Female,56,Centurion,Gauteng,2024-04-17
C0956,Ethan,Nkosi,Male,68,Cape Town,Western Cape,2024-02-20
C0957,Sofia,Khumalo,Male,57,Richards Bay,KwaZulu-Natal,2024-02-15
C0958,Zanele,Dlamini,Female,31,Pretoria,Gauteng,2024-05-08
C0959,Nandi,Smith,Female,52,Tzaneen,Limpopo,2024-03-17
C0960,Oliver,Patel,Female,25,Gqeberha,Eastern Cape,2024-11-09
C0961,Layla,Dlamini,Female,29,Paarl,Western Cape,2023-11-30
C0962,Leah,Dlamini,Female,38,Richards Bay,KwaZulu-Natal,2023-03-13
C0963,James,Peters,Male,55,Cape Town,Western Cape,2023-04-03
C0964,Mason,Williams,Male,46,Bloemfontein,Free State,2025-02-14
C0965,Sofia,Ndlovu,Male,31,Paarl,Western Cape,2024-09-22
C0966,Sofia,Govender,Female,45,East London,Eastern Cape,2023-11-03
C0967,Sofia,Mokoena,Female,26,East London,Eastern Cape,2023-04-02
C0968,Layla,Mokoena,Male,63,Polokwane,Limpopo,2024-01-14
C0969,Sipho,Peters,Male,33,George,Western Cape,2023-04-23
C0970,Thando,Patel,Female,43,Richards Bay,KwaZulu-Natal,2024-10-02
C0971,Lucas,Ndlovu,Male,30,Pietermaritzburg,KwaZulu-Natal,2024-11-09
C0972,Nandi,Naidoo,Female,60,George,Western Cape,2025-05-10
C0973,Liam,Naidoo,Female,60,Johannesburg,Gauteng,2023-03-15
C0974,Mason,Williams,Female,47,Pietermaritzburg,KwaZulu-Natal,2023-03-28
C0975,Lucas,Ndlovu,Female,53,Welkom,Free State,2024-09-30
C0976,Aiden,Naidoo,Female,56,Thohoyandou,Limpopo,2023-12-30
C0977,Aiden,Patel,Female,44,Centurion,Gauteng,2025-05-17
C0978,Noah,Smith,Female,63,Mahikeng,North West,2023-02-04
C0979,Oliver,Naidoo,Female,47,Richards Bay,KwaZulu-Natal,2024-12-08
C0980,Emma,Williams,Male,61,Cape Town,Western Cape,2023-09-09
C0981,Leah,Mokoena,Female,52,Mthatha,Eastern Cape,2023-11-16
C0982,Amara,Molefe,Female,54,Emalahleni,Mpumalanga,2024-04-09
C0983,Sipho,Mthembu,Male,20,Emalahleni,Mpumalanga,2023-12-28
C0984,Sipho,Patel,Female,21,Mthatha,Eastern Cape,2025-02-06
C0985,Noah,Williams,Female,69,Stellenbosch,Western Cape,2024-08-09
C0986,Emma,Dlamini,Male,50,Mbombela,Mpumalanga,2023-10-21
C0987,Mason,Smith,Female,35,Soweto,Gauteng,2023-09-16
C0988,Ethan,Smith,Male,55,Polokwane,Limpopo,2025-01-29
C0989,Aisha,Govender,Male,34,Secunda,Mpumalanga,2024-04-02
C0990,Lucas,Govender,Male,39,Mbombela,Mpumalanga,2024-05-11
C0991,Mason,Peters,Female,66,Kimberley,Northern Cape,2024-09-01
C0992,Mia,Patel,Male,31,Upington,Northern Cape,2023-09-01
C0993,Themba,Govender,Male,21,George,Western Cape,2023-02-25
C0994,Sipho,Ndlovu,Male,42,Centurion,Gauteng,2024-05-02
C0995,Themba,Naidoo,Female,18,East London,Eastern Cape,2024-04-30
C0996,Thando,Jacobs,Male,24,Centurion,Gauteng,2024-01-27
C0997,Nandi,Smith,Female,39,Welkom,Free State,2025-05-14
C0998,Sofia,Khumalo,Female,67,Johannesburg,Gauteng,2023-09-19
C0999,Sofia,Govender,Male,51,Gqeberha,Eastern Cape,2025-01-21
C1000,Layla,Mokoena,Male,22,Pietermaritzburg,KwaZulu-Natal,2023-11-17
